driverId,season,round,raceId,race_skill,season_skill,n_races,constructorId,driverRef,constructorRef,rank,rank_lo,rank_hi
827,2016,18,306,-1.296252965927124,-1.2986155663217818,14,14,ericsson,sauber,17,16,17
835,2016,18,306,-1.350534439086914,-1.342332226889474,14,206,wehrlein,manor,18,18,18
821,2016,19,307,1.4309608936309814,1.4536450703938801,18,2,bottas,williams,1,1,1
831,2016,19,307,1.236079454421997,1.254374161362648,16,4,sainz,toro_rosso,2,2,3
829,2016,19,307,1.226435899734497,1.2493363618850708,16,8,max_verstappen,red_bull,3,2,3
7,2016,19,307,1.149910807609558,1.1802216619253159,16,5,raikkonen,ferrari,4,4,5
12,2016,19,307,1.1396626234054565,1.160049221094917,17,2,massa,williams,5,4,5
0,2016,19,307,1.1043922901153564,1.1239920714322258,17,129,hamilton,mercedes,6,5,8
807,2016,19,307,1.0982403755187988,1.1105696201324462,15,9,hulkenberg,force_india,7,6,8
2,2016,19,307,1.0847749710083008,1.1031761633025274,18,129,rosberg,mercedes,8,6,8
814,2016,19,307,1.0382217168807983,1.0616081011922736,19,9,perez,force_india,9,9,10
19,2016,19,307,1.04376220703125,1.0591477910677591,15,5,vettel,ferrari,10,9,10
17,2016,19,307,0.9735473394393921,0.9900582475321633,14,0,button,mclaren,11,11,11
3,2016,19,307,0.7750856876373291,0.7899904767672221,15,0,alonso,mclaren,12,12,13
816,2016,19,307,0.7566525936126709,0.7803225736869009,19,8,ricciardo,red_bull,13,12,13
825,2016,19,307,0.5712490081787109,0.6023122072219849,14,4,kvyat,toro_rosso,14,14,14
153,2016,19,307,0.23212744295597076,0.2574562559525172,15,207,grosjean,haas,15,15,15
838,2016,19,307,0.158431738615036,0.16338273669992173,7,206,ocon,manor,16,16,16
824,2016,19,307,-0.7389452457427979,-0.7053944505751133,16,3,kevin_magnussen,renault,17,17,17
830,2016,19,307,-0.910682201385498,-0.8784226099650065,15,14,nasr,sauber,18,18,18
820,2016,19,307,-0.9526327848434448,-0.9260386427243551,15,207,gutierrez,haas,19,19,19
827,2016,19,307,-1.342718243598938,-1.3015557448069255,15,14,ericsson,sauber,20,20,21
834,2016,19,307,-1.3523098230361938,-1.302010442529406,14,3,jolyon_palmer,renault,21,20,21
821,2016,20,308,1.3880527019500732,1.4501928404757851,19,2,bottas,williams,1,1,1
831,2016,20,308,1.192983865737915,1.2507629675023697,17,4,sainz,toro_rosso,2,2,3
829,2016,20,308,1.1835389137268066,1.245465923758114,17,8,max_verstappen,red_bull,3,2,3
0,2016,20,308,1.0611650943756104,1.1205016838179693,18,129,hamilton,mercedes,4,4,5
807,2016,20,308,1.0557833909988403,1.107145480811596,16,9,hulkenberg,force_india,5,4,6
2,2016,20,308,1.041703224182129,1.0999407454540855,19,129,rosberg,mercedes,6,4,6
814,2016,20,308,0.9950823783874512,1.0582818150520326,20,9,perez,force_india,7,7,8
19,2016,20,308,1.0006273984909058,1.0554902665317059,16,5,vettel,ferrari,8,7,8
17,2016,20,308,0.9306944608688354,0.9861006617546082,15,0,button,mclaren,9,9,9
3,2016,20,308,0.7320932149887085,0.786371897906065,16,0,alonso,mclaren,10,10,11
816,2016,20,308,0.7135036587715149,0.7769816279411316,20,8,ricciardo,red_bull,11,10,11
825,2016,20,308,0.5278055667877197,0.5973450978597005,15,4,kvyat,toro_rosso,12,12,12
838,2016,20,308,0.1161697655916214,0.1574811153113842,8,206,ocon,manor,13,13,13
824,2016,20,308,-0.7826669216156006,-0.7099398900480831,17,3,kevin_magnussen,renault,14,14,14
830,2016,20,308,-0.9543498754501343,-0.883168064057827,16,14,nasr,sauber,15,15,15
835,2016,20,308,-1.4398212432861328,-1.3488314946492512,15,206,wehrlein,manor,16,16,16
829,2016,21,309,1.28348970413208,1.2475783560011122,18,8,max_verstappen,red_bull,1,1,1
7,2016,21,309,1.2092227935791016,1.1819276108461267,17,5,raikkonen,ferrari,2,2,3
12,2016,21,309,1.1989562511444092,1.162210722764333,18,2,massa,williams,3,2,3
0,2016,21,309,1.1608303785324097,1.1226242466976768,19,129,hamilton,mercedes,4,4,6
807,2016,21,309,1.1561150550842285,1.1100260440041037,17,9,hulkenberg,force_india,5,4,6
2,2016,21,309,1.141503095626831,1.1020188629627228,20,129,rosberg,mercedes,6,4,6
814,2016,21,309,1.0948237180709839,1.0600219056719826,21,9,perez,force_india,7,7,8
19,2016,21,309,1.1003727912902832,1.0581304150469162,17,5,vettel,ferrari,8,7,8
3,2016,21,309,0.8319616317749023,0.7890536469571731,17,0,alonso,mclaren,9,9,10
816,2016,21,309,0.8132365942001343,0.778708054905846,21,8,ricciardo,red_bull,10,9,10
153,2016,21,309,0.2912037968635559,0.2595654772594571,16,207,grosjean,haas,11,11,11
838,2016,21,309,0.2166699320077896,0.1640576504998737,9,206,ocon,manor,12,12,12
830,2016,21,309,-0.8550657629966736,-0.8815149875248179,17,14,nasr,sauber,13,13,13
820,2016,21,309,-0.8935114741325378,-0.9240056946873665,16,207,gutierrez,haas,14,14,14
827,2016,21,309,-1.2841086387634277,-1.3004653006792068,16,14,ericsson,sauber,15,15,16
834,2016,21,309,-1.2939361333847046,-1.3014721552530923,15,3,jolyon_palmer,renault,16,15,16
835,2016,21,309,-1.341190218925476,-1.3483539149165154,16,206,wehrlein,manor,17,17,17
821,2017,1,310,1.3507795333862305,1.3507795333862305,1,129,bottas,mercedes,1,1,1
831,2017,1,310,1.1555485725402832,1.1555485725402832,1,4,sainz,toro_rosso,2,2,2
829,2017,1,310,1.148816704750061,1.148816704750061,1,8,max_verstappen,red_bull,3,3,3
7,2017,1,310,1.0741171836853027,1.0741171836853027,1,5,raikkonen,ferrari,4,4,4
12,2017,1,310,1.0638349056243896,1.0638349056243896,1,2,massa,williams,5,5,5
0,2017,1,310,1.0259103775024414,1.0259103775024414,1,129,hamilton,mercedes,6,6,6
807,2017,1,310,1.0217711925506592,1.0217711925506592,1,3,hulkenberg,renault,7,7,7
19,2017,1,310,0.9655219316482544,0.9655219316482544,1,5,vettel,ferrari,8,8,8
814,2017,1,310,0.9599694013595581,0.9599694013595581,1,9,perez,force_india,9,9,9
825,2017,1,310,0.4900691509246826,0.4900691509246826,1,4,kvyat,toro_rosso,10,10,10
838,2017,1,310,0.08247204124927521,0.08247204124927521,1,9,ocon,force_india,11,11,11
840,2017,1,310,-0.8704878091812134,-0.8704878091812134,1,14,giovinazzi,sauber,12,12,12
837,2017,1,310,-1.4420700073242188,-1.4420700073242188,1,0,vandoorne,mclaren,13,13,13
821,2017,2,311,1.3979871273040771,1.3743833303451538,2,129,bottas,mercedes,1,1,1
831,2017,2,311,1.202615737915039,1.1790821552276611,2,4,sainz,toro_rosso,2,2,3
829,2017,2,311,1.1956892013549805,1.1722529530525208,2,8,max_verstappen,red_bull,3,2,3
7,2017,2,311,1.1206157207489014,1.097366452217102,2,5,raikkonen,ferrari,4,4,5
12,2017,2,311,1.1103198528289795,1.0870773792266846,2,2,massa,williams,5,4,6
0,2017,2,311,1.0725691318511963,1.0492397546768188,2,129,hamilton,mercedes,6,5,7
807,2017,2,311,1.0689284801483154,1.0453498363494873,2,3,hulkenberg,renault,7,5,7
19,2017,2,311,1.0122404098510742,0.9888811707496643,2,5,vettel,ferrari,8,8,9
814,2017,2,311,1.0066851377487183,0.9833272695541382,2,9,perez,force_india,9,8,9
816,2017,2,311,0.7292237281799316,0.7292237281799316,1,8,ricciardo,red_bull,10,10,10
153,2017,2,311,0.2067432999610901,0.2067432999610901,1,207,grosjean,haas,11,11,11
838,2017,2,311,0.12975554168224335,0.10611379146575928,2,9,ocon,force_india,12,12,12
824,2017,2,311,-0.7697954177856445,-0.7697954177856445,1,207,kevin_magnussen,haas,13,13,13
827,2017,2,311,-1.3689727783203125,-1.3689727783203125,1,14,ericsson,sauber,14,14,14
834,2017,2,311,-1.3790044784545898,-1.3790044784545898,1,3,jolyon_palmer,renault,15,15,15
821,2017,3,312,1.3947762250900269,1.381180961926778,3,129,bottas,mercedes,1,1,1
7,2017,3,312,1.1167917251586914,1.1038415431976318,3,5,raikkonen,ferrari,2,2,3
12,2017,3,312,1.1064839363098145,1.0935462315877278,3,2,massa,williams,3,2,3
0,2017,3,312,1.0688838958740234,1.0557878017425537,3,129,hamilton,mercedes,4,4,5
807,2017,3,312,1.0656743049621582,1.0521246592203777,3,3,hulkenberg,renault,5,4,5
19,2017,3,312,1.0086069107055664,0.9954564174016317,3,5,vettel,ferrari,6,6,7
814,2017,3,312,1.0030490159988403,0.9899011850357056,3,9,perez,force_india,7,6,7
3,2017,3,312,0.7457165718078613,0.7457165718078613,1,0,alonso,mclaren,8,8,8
816,2017,3,312,0.7250233888626099,0.7271235585212708,2,8,ricciardo,red_bull,9,9,9
825,2017,3,312,0.534526526927948,0.5122978389263153,2,4,kvyat,toro_rosso,10,10,10
153,2017,3,312,0.2021557241678238,0.20444951206445694,2,207,grosjean,haas,11,11,11
838,2017,3,312,0.12661054730415344,0.11294604341189067,3,9,ocon,force_india,12,12,12
834,2017,3,312,-1.384117841720581,-1.3815611600875854,2,3,jolyon_palmer,renault,13,13,13
835,2017,3,312,-1.4285054206848145,-1.4285054206848145,1,14,wehrlein,sauber,14,14,14
821,2017,4,313,1.4657704830169678,1.4023283421993256,4,129,bottas,mercedes,1,1,1
831,2017,4,313,1.2711286544799805,1.2097643216451008,3,4,sainz,toro_rosso,2,2,3
829,2017,4,313,1.2640337944030762,1.2028465668360393,3,8,max_verstappen,red_bull,3,2,3
7,2017,4,313,1.1872553825378418,1.1246950030326843,4,5,raikkonen,ferrari,4,4,6
12,2017,4,313,1.176937460899353,1.1143940389156342,4,2,massa,williams,5,4,6
0,2017,4,313,1.139467477798462,1.0767077207565308,4,129,hamilton,mercedes,6,5,8
807,2017,4,313,1.1366312503814697,1.0732513070106506,4,3,hulkenberg,renault,7,5,8
19,2017,4,313,1.0792354345321655,1.0164011716842651,4,5,vettel,ferrari,8,7,9
814,2017,4,313,1.073675274848938,1.0108447074890137,4,9,perez,force_india,9,7,9
825,2017,4,313,0.605057954788208,0.5432178775469462,3,4,kvyat,toro_rosso,10,10,10
838,2017,4,313,0.19766168296337128,0.13412495329976082,4,9,ocon,force_india,11,11,11
824,2017,4,313,-0.7022615075111389,-0.7360284626483917,2,207,kevin_magnussen,haas,12,12,12
839,2017,4,313,-0.8749198913574219,-0.8749198913574219,1,2,stroll,williams,13,13,13
827,2017,4,313,-1.3020641803741455,-1.335518479347229,2,14,ericsson,sauber,14,14,15
837,2017,4,313,-1.330726146697998,-1.3863980770111084,2,0,vandoorne,mclaren,15,14,16
835,2017,4,313,-1.3594415187835693,-1.393973469734192,2,14,wehrlein,sauber,16,14,16
831,2017,5,314,1.3176220655441284,1.2367287576198578,4,4,sainz,toro_rosso,1,1,1
12,2017,5,314,1.223183035850525,1.1361518383026123,5,2,massa,williams,2,2,4
0,2017,5,314,1.1858257055282593,1.0985313177108764,5,129,hamilton,mercedes,3,2,5
807,2017,5,314,1.1833118200302124,1.095263409614563,5,3,hulkenberg,renault,4,2,5
19,2017,5,314,1.1256322860717773,1.0382473945617676,5,5,vettel,ferrari,5,4,6
814,2017,5,314,1.1200700998306274,1.0326897859573365,5,9,perez,force_india,6,4,6
3,2017,5,314,0.8599225282669067,0.802819550037384,2,0,alonso,mclaren,7,7,8
816,2017,5,314,0.8393779397010803,0.7645416855812073,3,8,ricciardo,red_bull,8,7,8
825,2017,5,314,0.6513707637786865,0.5702560991048813,4,4,kvyat,toro_rosso,9,9,9
153,2017,5,314,0.31617528200149536,0.24169143537680307,3,207,grosjean,haas,10,10,10
838,2017,5,314,0.24442410469055176,0.156184783577919,5,9,ocon,force_india,11,11,11
824,2017,5,314,-0.6566150188446045,-0.709557314713796,3,207,kevin_magnussen,haas,12,12,12
839,2017,5,314,-0.9558671712875366,-0.9153935313224792,2,2,stroll,williams,13,13,13
827,2017,5,314,-1.2569589614868164,-1.309331973393758,3,14,ericsson,sauber,14,14,16
834,2017,5,314,-1.2705531120300293,-1.3445584774017334,3,3,jolyon_palmer,renault,15,14,16
835,2017,5,314,-1.314397931098938,-1.3674482901891072,3,14,wehrlein,sauber,16,14,16
821,2017,6,315,1.4032907485961914,1.4025208234786988,5,129,bottas,mercedes,1,1,1
831,2017,6,315,1.2123886346817017,1.2318607330322267,5,4,sainz,toro_rosso,2,2,3
829,2017,6,315,1.2011888027191162,1.2024321258068085,4,8,max_verstappen,red_bull,3,2,3
12,2017,6,315,1.1177351474761963,1.133082389831543,6,2,massa,williams,4,4,6
7,2017,6,315,1.124316930770874,1.1246193885803222,5,5,raikkonen,ferrari,5,4,6
0,2017,6,315,1.0804753303527832,1.0955219864845276,6,129,hamilton,mercedes,6,4,7
19,2017,6,315,1.020315408706665,1.0352587302525837,6,5,vettel,ferrari,7,7,8
814,2017,6,315,1.014751672744751,1.0297001004219055,6,9,perez,force_india,8,7,8
816,2017,6,315,0.733931303024292,0.7568890899419785,4,8,ricciardo,red_bull,9,9,9
825,2017,6,315,0.5459810495376587,0.5654010891914367,5,4,kvyat,toro_rosso,10,10,10
153,2017,6,315,0.2104390263557434,0.23387833312153816,4,207,grosjean,haas,11,11,11
838,2017,6,315,0.1394234299659729,0.15339122464259466,6,9,ocon,force_india,12,12,12
824,2017,6,315,-0.7625811100006104,-0.7228132635354996,4,207,kevin_magnussen,haas,13,13,13
839,2017,6,315,-1.0649478435516357,-0.9652449687321981,3,2,stroll,williams,14,14,14
834,2017,6,315,-1.3766827583312988,-1.3525895476341248,4,3,jolyon_palmer,renault,15,15,15
821,2017,7,316,1.5474109649658203,1.426669180393219,6,129,bottas,mercedes,1,1,1
7,2017,7,316,1.268040418624878,1.1485228935877483,6,5,raikkonen,ferrari,2,2,4
807,2017,7,316,1.2231249809265137,1.1165736714998882,6,3,hulkenberg,renault,3,2,5
0,2017,7,316,1.2237697839736938,1.1138431004115514,7,129,hamilton,mercedes,4,2,5
19,2017,7,316,1.163638949394226,1.0535987615585327,7,5,vettel,ferrari,5,4,6
814,2017,7,316,1.1580736637115479,1.0480391808918543,7,9,perez,force_india,6,4,6
3,2017,7,316,0.8992317914962769,0.834956963857015,3,0,alonso,mclaren,7,7,8
816,2017,7,316,0.8771426677703857,0.78093980550766,5,8,ricciardo,red_bull,8,7,8
153,2017,7,316,0.35339969396591187,0.2577826052904129,5,207,grosjean,haas,9,9,9
838,2017,7,316,0.2830204367637634,0.17190968351704733,7,9,ocon,force_india,10,10,10
824,2017,7,316,-0.6198190450668335,-0.7022144198417664,5,207,kevin_magnussen,haas,11,11,11
839,2017,7,316,-0.9248800873756409,-0.9551537483930588,4,2,stroll,williams,12,12,12
827,2017,7,316,-1.2185084819793701,-1.2866261005401611,4,14,ericsson,sauber,13,13,15
834,2017,7,316,-1.2340621948242188,-1.3288840770721435,5,3,jolyon_palmer,renault,14,13,16
837,2017,7,316,-1.253188133239746,-1.3419947624206543,3,0,vandoorne,mclaren,15,13,16
835,2017,7,316,-1.2760010957717896,-1.3445864915847778,4,14,wehrlein,sauber,16,13,16
821,2017,8,317,1.536585807800293,1.4423715557370866,7,129,bottas,mercedes,1,1,1
831,2017,8,317,1.3391003608703613,1.2497340043385823,6,4,sainz,toro_rosso,2,2,2
7,2017,8,317,1.2568719387054443,1.1640013286045618,7,5,raikkonen,ferrari,3,3,4
0,2017,8,317,1.2122303247451782,1.1261415034532547,8,129,hamilton,mercedes,4,3,5
19,2017,8,317,1.1521244049072266,1.0659144669771194,8,5,vettel,ferrari,5,4,5
3,2017,8,317,0.8872833251953125,0.8480385541915894,4,0,alonso,mclaren,6,6,7
816,2017,8,317,0.8655311465263367,0.7950383623441061,6,8,ricciardo,red_bull,7,6,7
153,2017,8,317,0.34157150983810425,0.2717474227150281,6,207,grosjean,haas,8,8,8
838,2017,8,317,0.27174264192581177,0.1843888033181429,8,9,ocon,force_india,9,9,9
824,2017,8,317,-0.6318191289901733,-0.6904818713665009,6,207,kevin_magnussen,haas,10,10,10
839,2017,8,317,-0.9392105340957642,-0.9519651055335998,5,2,stroll,williams,11,11,11
827,2017,8,317,-1.2311999797821045,-1.2755408763885498,5,14,ericsson,sauber,12,12,14
837,2017,8,317,-1.2683262825012207,-1.323577642440796,4,0,vandoorne,mclaren,13,12,14
835,2017,8,317,-1.2887388467788696,-1.333416962623596,5,14,wehrlein,sauber,14,12,14
821,2017,9,318,1.520742416381836,1.4521679133176804,8,129,bottas,mercedes,1,1,1
7,2017,9,318,1.2407314777374268,1.17359259724617,8,5,raikkonen,ferrari,2,2,5
12,2017,9,318,1.2241007089614868,1.1460850068501063,7,2,massa,williams,3,2,5
0,2017,9,318,1.1957688331604004,1.1338778734207153,9,129,hamilton,mercedes,4,2,6
807,2017,9,318,1.1914515495300293,1.1272705112184798,7,3,hulkenberg,renault,5,2,6
19,2017,9,318,1.1356847286224365,1.0736667182710435,9,5,vettel,ferrari,6,5,7
814,2017,9,318,1.1263974905014038,1.057833969593048,8,9,perez,force_india,7,5,7
816,2017,9,318,0.8490075469017029,0.8027482458523342,7,8,ricciardo,red_bull,8,8,8
825,2017,9,318,0.6523969769477844,0.5799004038174947,6,4,kvyat,toro_rosso,9,9,9
153,2017,9,318,0.32486027479171753,0.279334973011698,7,207,grosjean,haas,10,10,10
838,2017,9,318,0.25550758838653564,0.1922908905479643,9,9,ocon,force_india,11,11,11
839,2017,9,318,-0.9580862522125244,-0.9529852966467539,6,2,stroll,williams,12,12,12
827,2017,9,318,-1.2486578226089478,-1.2710603674252827,6,14,ericsson,sauber,13,13,15
837,2017,9,318,-1.287900686264038,-1.3164422512054443,5,0,vandoorne,mclaren,14,13,16
834,2017,9,318,-1.266345500946045,-1.3184609810511272,6,3,jolyon_palmer,renault,15,13,16
835,2017,9,318,-1.306236743927002,-1.3288869261741638,6,14,wehrlein,sauber,16,14,16
821,2017,10,319,1.4908801317214966,1.4564692709181044,9,129,bottas,mercedes,1,1,1
