driverId,season,skill_score,n_races
7,2002,0.18254189,7
7,2003,0.3914847,13
7,2004,0.26472706,10
7,2005,0.3986643,16
7,2006,0.3189474,12
7,2007,0.43197313,15
7,2008,0.40582344,16
7,2009,0.3804753,15
7,2012,0.31326914,20
7,2013,0.34115425,15
7,2014,0.23566641,18
7,2015,0.32912245,14
7,2016,0.34405807,17
7,2017,0.37709692,17
7,2018,0.38091335,17
7,2019,0.18513794,19
7,2020,0.14577676,16
7,2021,0.20390838,18
8,2006,0.2138009,5
8,2007,0.23091681,13
8,2008,0.35390088,16
8,2009,0.122937255,14
8,2010,0.23001201,16
8,2019,0.03960416,19
8,2021,-0.10877617,2
9,2004,0.054034777,4
9,2008,0.29460552,14
9,2009,0.3490307,14
9,2010,0.11180574,10
9,2011,0.1603845,13
9,2012,0.1323837,19
10,2002,0.12243829,10
10,2003,0.15969482,1
10,2004,0.20542113,13
10,2005,0.16504826,8
10,2006,0.029357702,10
10,2007,0.040298343,14
10,2008,0.06909786,3
11,2008,0.3156005,9
11,2009,0.24661806,8
12,2002,0.1822144,8
12,2004,0.30929786,14
12,2005,0.27957967,16
12,2006,0.50649446,16
12,2007,0.5489704,15
12,2008,0.542831,16
12,2009,0.31471664,7
12,2010,0.41507283,18
12,2011,0.3626844,16
12,2012,0.34758928,19
12,2013,0.37615973,17
12,2014,0.35378358,16
12,2015,0.39301753,16
12,2016,0.26870805,18
12,2017,0.28044045,17
13,1994,0.26501113,5
13,1995,0.5592337,9
13,1996,0.3007057,9
13,1997,0.36452055,10
13,1998,0.45429865,12
13,1999,0.45844343,9
13,2000,0.6186625,14
13,2001,0.54673284,13
13,2002,0.47769675,13
13,2003,0.31077212,11
13,2004,0.33746746,14
13,2005,0.28127834,14
13,2006,0.29830527,13
13,2007,0.31645432,10
13,2008,0.30517036,13
14,1997,-0.2617039,10
14,1998,-0.30948544,7
14,1999,-0.22520424,8
14,2000,-0.23140159,10
14,2001,-0.17223464,8
14,2002,-0.25511906,8
14,2003,-0.21240826,11
14,2004,-0.060371906,14
14,2005,-0.11875655,15
14,2006,-0.21275887,13
14,2007,-0.3009829,13
14,2008,-0.1956525,15
14,2009,-0.2113814,13
14,2010,-0.27984002,11
14,2011,-0.33379713,14
15,2007,-0.048700184,10
15,2008,-0.039819214,7
15,2009,-0.015039881,13
15,2010,0.042161394,15
15,2011,0.005676498,17
15,2013,0.058128998,15
15,2014,0.0037748143,12
16,2002,0.18334047,10
16,2003,0.24674036,11
16,2004,0.261376,10
16,2005,0.2908519,13
16,2006,0.2795833,7
16,2007,0.30402523,10
16,2008,0.31920138,15
16,2009,0.47892177,15
16,2010,0.5055766,17
16,2011,0.6055216,18
16,2012,0.47367838,18
16,2013,0.46716583,16
17,2000,0.006289804,11
17,2001,-0.076479346,11
17,2002,0.031878214,12
17,2003,-0.031825904,10
17,2004,0.21241163,15
17,2005,0.17402636,11
17,2006,0.09982245,14
17,2007,-0.014924949,11
17,2008,-0.03768981,14
17,2009,0.20852746,16
17,2010,0.14985982,17
17,2011,0.26526487,17
17,2012,0.06923889,18
17,2013,0.065430954,19
17,2014,0.07840817,18
17,2015,-0.06790615,13
17,2016,0.0010206222,15
18,2007,0.020603761,12
18,2008,0.08907383,2
19,2007,0.20203248,5
19,2008,0.37282705,12
19,2009,0.45324928,14
19,2010,0.51039207,16
19,2011,0.56149566,18
19,2012,0.49076486,19
19,2013,0.5578746,18
19,2014,0.4240271,16
19,2015,0.54408765,18
19,2016,0.4699588,17
19,2017,0.50832695,18
19,2018,0.53942776,20
19,2019,0.4776898,19
19,2020,0.36272705,15
19,2021,0.308504,19
19,2022,0.26702493,18
20,1996,-0.3524126,3
20,1997,-0.08848037,13
20,1998,-0.10454123,11
