driverId,season,skill_score,n_races
21,2000,0.45965782,13
21,2001,0.4252415,14
21,2002,0.3839241,12
21,2003,0.37104797,11
21,2004,0.58398837,17
21,2005,0.33769476,17
21,2006,0.2468339,15
21,2007,-0.13638791,15
21,2008,-0.321133,13
21,2009,0.22965036,16
21,2010,0.13907172,17
21,2011,-0.055340543,16
22,1997,0.4323065,7
22,1998,0.22066146,9
22,1999,0.32502958,12
22,2000,0.36904502,10
22,2001,0.4739182,10
22,2002,0.36923882,15
22,2003,0.3099837,13
22,2004,0.37565285,7
22,2005,0.28392518,17
22,2006,0.2856283,11
22,2007,-0.03964086,11
23,2005,-0.67656654,2
23,2006,-0.6417872,14
23,2007,-0.7424045,10
23,2009,-0.8274529,4
23,2010,-0.7456322,13
23,2011,-0.90323037,12
24,1997,-0.0057322085,1
24,1998,-0.013588602,11
24,1999,-0.20017402,10
24,2000,-0.23261815,12
24,2005,-0.12844074,1
24,2007,-0.29785967,12
25,2006,-0.7677094,14
25,2007,-0.97697043,3
26,2005,-1.3509119,13
26,2006,-1.2893556,10
26,2007,-1.5005375,5
28,2006,-1.819129,3
28,2007,-1.8991436,5
28,2010,-1.846975,6
29,1991,0.6180292,3
29,1992,1.2844423,12
29,1993,1.2097422,9
29,1994,1.4811635,10
29,1995,1.3146507,13
29,1996,1.0906641,10
29,1997,1.1157317,13
29,1998,1.1391689,13
29,1999,1.1157109,8
29,2000,1.2402889,13
29,2001,1.1540972,15
29,2002,1.1530088,17
29,2003,1.0382708,15
29,2004,1.2822411,17
29,2005,0.98199165,13
29,2006,1.169411,16
29,2010,0.59958375,17
29,2011,0.5116678,14
29,2012,0.48930863,13
30,2001,0.6073333,6
30,2002,0.6204643,13
30,2003,0.63652337,13
30,2004,0.714754,14
30,2005,0.76967674,11
30,2006,0.5425072,5
31,2004,-0.55822766,14
31,2005,-0.43228206,11
31,2006,-0.5790915,8
31,2010,-0.75805736,2
32,2005,-1.0164914,18
32,2006,-1.1655653,11
33,2006,-1.2514819,1
34,1996,0.19953762,13
34,1997,0.3564546,11
34,1998,0.06734241,13
34,1999,-0.098557614,4
34,2000,0.06582005,13
34,2001,-0.029810542,11
34,2002,-0.24999945,10
34,2003,-0.20195024,7
34,2004,-0.07605436,3
34,2005,-0.18892191,15
