model,model_level,lambda_orthogonal,driver_ref,driverId,old_constructor_ref,new_constructor_ref,old_season,new_season,round,raceId,actual,pred_new,pred_old,delta,old_tier,new_tier,tier_dir
model_orthogonal,high,1.0,sainz,831,ferrari,williams,2024,2025,16,494,11.0,5.525716781616211,4.38377046585083,1.1419463157653809,S,B,-2.0
model_orthogonal,high,1.0,tsunoda,850,rb,red_bull,2024,2025,16,494,13.0,3.383972644805908,-0.18499498069286346,3.5689676254987717,B,S,2.0
model_orthogonal,high,1.0,ocon,838,alpine,haas,2024,2025,16,494,15.0,6.0307512283325195,5.900273323059082,0.1304779052734375,A,B,-1.0
model_orthogonal,high,1.0,colapinto,860,williams,alpine,2024,2025,16,494,17.0,8.152477264404297,8.389710426330566,-0.23723316192626953,B,A,1.0
model_orthogonal,high,1.0,sainz,831,ferrari,williams,2024,2025,17,495,3.0,1.8829466104507446,0.7643547654151917,1.118591845035553,S,B,-2.0
model_orthogonal,high,1.0,tsunoda,850,rb,red_bull,2024,2025,17,495,6.0,2.2789833545684814,-1.2876472473144531,3.5666306018829346,B,S,2.0
model_orthogonal,high,1.0,hamilton,0,mercedes,ferrari,2024,2025,17,495,8.0,4.355351448059082,4.587545871734619,-0.2321944236755371,S,S,0.0
model_orthogonal,high,1.0,ocon,838,alpine,haas,2024,2025,17,495,14.0,7.5785441398620605,7.448067665100098,0.1304764747619629,A,B,-1.0
model_orthogonal,high,1.0,hulkenberg,807,haas,sauber,2024,2025,17,495,16.0,6.298713207244873,6.554512023925781,-0.2557988166809082,B,B,0.0
model_orthogonal,high,1.0,colapinto,860,williams,alpine,2024,2025,17,495,19.0,7.706987380981445,7.944221019744873,-0.23723363876342773,B,A,1.0
model_orthogonal,high,1.0,hamilton,0,mercedes,ferrari,2024,2025,18,496,8.0,2.448570966720581,2.6807568073272705,-0.23218584060668945,S,S,0.0
model_orthogonal,high,1.0,sainz,831,ferrari,williams,2024,2025,18,496,10.0,7.345372200012207,6.210034370422363,1.1353378295898438,S,B,-2.0
model_orthogonal,high,1.0,tsunoda,850,rb,red_bull,2024,2025,18,496,12.0,4.503337860107422,0.9648575186729431,3.5384803414344788,B,S,2.0
model_orthogonal,high,1.0,colapinto,860,williams,alpine,2024,2025,18,496,16.0,7.706987380981445,7.944221019744873,-0.23723363876342773,B,A,1.0
model_orthogonal,high,1.0,ocon,838,alpine,haas,2024,2025,18,496,18.0,6.649868011474609,6.519391059875488,0.1304769515991211,A,B,-1.0
model_orthogonal,high,1.0,hulkenberg,807,haas,sauber,2024,2025,18,496,20.0,4.441362380981445,4.697159767150879,-0.2557973861694336,B,B,0.0
model_orthogonal,high,1.0,hamilton,0,mercedes,ferrari,2024,2025,19,497,4.0,2.119365692138672,2.3408737182617188,-0.22150802612304688,S,S,0.0
model_orthogonal,high,1.0,tsunoda,850,rb,red_bull,2024,2025,19,497,7.0,4.503337860107422,0.9648575186729431,3.5384803414344788,B,S,2.0
model_orthogonal,high,1.0,hulkenberg,807,haas,sauber,2024,2025,19,497,8.0,4.441362380981445,4.697159767150879,-0.2557973861694336,B,B,0.0
model_orthogonal,high,1.0,ocon,838,alpine,haas,2024,2025,19,497,15.0,6.649868011474609,6.519391059875488,0.1304769515991211,A,B,-1.0
model_orthogonal,high,1.0,colapinto,860,williams,alpine,2024,2025,19,497,17.0,7.3974289894104,7.63466215133667,-0.23723316192626953,B,A,1.0
model_orthogonal,high,1.0,hamilton,0,mercedes,ferrari,2024,2025,20,498,8.0,1.4897891283035278,1.6890692710876465,-0.19928014278411865,S,S,0.0
model_orthogonal,high,1.0,ocon,838,alpine,haas,2024,2025,20,498,9.0,4.928447723388672,4.797970294952393,0.1304774284362793,A,B,-1.0
model_orthogonal,high,1.0,tsunoda,850,rb,red_bull,2024,2025,20,498,11.0,3.697007894515991,0.13560719788074493,3.5614006966352463,B,S,2.0
model_orthogonal,high,1.0,colapinto,860,williams,alpine,2024,2025,20,498,16.0,8.945221900939941,9.182456016540527,-0.23723411560058594,B,A,1.0
model_orthogonal,high,1.0,sainz,831,ferrari,williams,2024,2025,20,498,17.0,4.536501884460449,3.401162624359131,1.1353392601013184,S,B,-2.0
model_orthogonal,high,1.0,hulkenberg,807,haas,sauber,2024,2025,21,499,9.0,4.131803512573242,4.387601375579834,-0.2557978630065918,B,B,0.0
model_orthogonal,high,1.0,ocon,838,alpine,haas,2024,2025,21,499,12.0,7.170750141143799,7.040273189544678,0.1304769515991211,A,B,-1.0
model_orthogonal,high,1.0,sainz,831,ferrari,williams,2024,2025,21,499,13.0,6.144834518432617,5.009495735168457,1.1353387832641602,S,B,-2.0
model_orthogonal,high,1.0,colapinto,860,williams,alpine,2024,2025,21,499,15.0,7.978850364685059,8.216083526611328,-0.23723316192626953,B,A,1.0
model_orthogonal,high,1.0,tsunoda,850,rb,red_bull,2024,2025,21,499,17.0,6.021028518676758,2.512376308441162,3.5086522102355957,B,S,2.0
model_orthogonal,high,1.0,sainz,831,ferrari,williams,2024,2025,22,500,5.0,2.2444350719451904,1.1160774230957031,1.1283576488494873,S,B,-2.0
model_orthogonal,high,1.0,hulkenberg,807,haas,sauber,2024,2025,22,500,7.0,4.441362380981445,4.697159767150879,-0.2557973861694336,B,B,0.0
model_orthogonal,high,1.0,hamilton,0,mercedes,ferrari,2024,2025,22,500,8.0,6.658193111419678,6.890388011932373,-0.2321949005126953,S,S,0.0
model_orthogonal,high,1.0,ocon,838,alpine,haas,2024,2025,22,500,9.0,5.41163444519043,5.28115701675415,0.1304774284362793,A,B,-1.0
model_orthogonal,high,1.0,tsunoda,850,rb,red_bull,2024,2025,22,500,12.0,6.542160987854004,3.05167555809021,3.490485429763794,B,S,2.0
model_orthogonal,high,1.0,colapinto,860,williams,alpine,2024,2025,22,500,15.0,7.3974289894104,7.63466215133667,-0.23723316192626953,B,A,1.0
model_orthogonal,high,1.0,sainz,831,ferrari,williams,2024,2025,23,501,3.0,3.6474804878234863,2.481801986694336,1.1656785011291504,S,B,-2.0
model_orthogonal,high,1.0,tsunoda,850,rb,red_bull,2024,2025,23,501,10.0,5.26218318939209,1.738616943359375,3.523566246032715,B,S,2.0
model_orthogonal,high,1.0,hamilton,0,mercedes,ferrari,2024,2025,23,501,12.0,6.039076328277588,6.271270751953125,-0.2321944236755371,S,S,0.0
model_orthogonal,high,1.0,colapinto,860,williams,alpine,2024,2025,23,501,14.0,8.945221900939941,9.182456016540527,-0.23723411560058594,B,A,1.0
model_orthogonal,high,1.0,ocon,838,alpine,haas,2024,2025,23,501,15.0,6.476241111755371,6.345763683319092,0.1304774284362793,A,B,-1.0
model_orthogonal,high,1.0,ocon,838,alpine,haas,2024,2025,24,502,7.0,3.855229377746582,3.7322354316711426,0.12299394607543945,A,B,-1.0
model_orthogonal,high,1.0,hamilton,0,mercedes,ferrari,2024,2025,24,502,8.0,5.593585968017578,5.825780868530273,-0.2321949005126953,S,S,0.0
model_orthogonal,high,1.0,hulkenberg,807,haas,sauber,2024,2025,24,502,9.0,6.608272552490234,6.864070415496826,-0.2557978630065918,B,B,0.0
model_orthogonal,high,1.0,sainz,831,ferrari,williams,2024,2025,24,502,13.0,5.216158390045166,4.070734977722168,1.145423412322998,S,B,-2.0
model_orthogonal,high,1.0,tsunoda,850,rb,red_bull,2024,2025,24,502,14.0,3.564232349395752,0.00305195152759552,3.5611803978681564,B,S,2.0
model_orthogonal,high,1.0,colapinto,860,williams,alpine,2024,2025,24,502,20.0,8.945221900939941,9.182456016540527,-0.23723411560058594,B,A,1.0
model_orthogonal,high,1.0,hadjar,870,rb,red_bull,2025,2026,2,504,8.0,5.042370796203613,1.5708211660385132,3.4715496301651,B,S,2.0
model_orthogonal,high,1.0,hadjar,870,rb,red_bull,2025,2026,3,505,12.0,4.70635461807251,1.2502022981643677,3.456152319908142,B,S,2.0
model_orthogonal,high,1.0,hadjar,870,rb,red_bull,2025,2026,5,507,5.0,4.3630266189575195,0.9311135411262512,3.4319130778312683,B,S,2.0
model_orthogonal,high,1.0,hadjar,870,rb,red_bull,2025,2026,6,508,4.0,3.648942470550537,0.2981700301170349,3.350772440433502,B,S,2.0
model_orthogonal,high,1.0,hadjar,870,rb,red_bull,2025,2026,7,509,6.0,4.0151143074035645,0.6081814169883728,3.4069328904151917,B,S,2.0
model_orthogonal,high,1.0,hadjar,870,rb,red_bull,2025,2026,8,510,6.0,4.70635461807251,1.2502022981643677,3.456152319908142,B,S,2.0
model_orthogonal,high,1.0,hadjar,870,rb,red_bull,2025,2026,9,511,5.0,3.648942470550537,0.2981700301170349,3.350772440433502,B,S,2.0
model_orthogonal,high,1.0,hadjar,870,rb,red_bull,2025,2026,10,512,6.0,7.273135662078857,3.8219127655029297,3.4512228965759277,B,S,2.0
model_orthogonal,high,1.0,hadjar,870,rb,red_bull,2025,2026,11,513,6.0,4.70635461807251,1.2502022981643677,3.456152319908142,B,S,2.0
